	Getränk	Region	Bestellnummer	Rechnungsnummer	Kundennummer	Listenpreis	Rabatt in Prozent	Verkaufspreis	Rabatt Preis	Einkaufpreis	VK Peris in USD
5038	Whisky	EU	4112.0	RE_2023_4112	68.0	154.12	0	154.12	0.0	115.59	165.77
9942	Whisky	Asien	9016.0	RE_2023_9016	105.0	210.72	0	210.72	0.0	158.04	226.65
5473	Whisky	USA	4547.0	RE_2023_4547	262.0	217.1	0	217.1	0.0	162.82	233.51
10922	Whisky	EU	9996.0	RE_2023_9996	126.0	117.78	0	117.78	0.0	88.34	126.68
3353	Whisky	USA	2427.0	RE_2023_2427	52.0	147.77	0	147.77	0.0	110.83	158.94
7741	Whisky	USA	6815.0	RE_2023_6815	241.0	203.05	5	203.05	-10.150000000000006	152.29	207.48
10053	Whisky	Asien	9127.0	RE_2023_9127	293.0	90.5	0	90.5	0.0	67.88	97.34
10880	Whisky	Asien	9954.0	RE_2023_9954	177.0	163.4	0	163.4	0.0	122.55	175.75
8540	Champagner	EU	7614.0	RE_2023_7614	290.0	127.82	10	127.82	-12.779999999999987	95.86	123.74
2250	Wein	Asien	1324.0	RE_2023_1324	88.0	99.17	0	99.17	0.0	74.38	106.67
10311	Whisky	EU	9385.0	RE_2023_9385	74.0	114.93	0	114.93	0.0	86.2	123.62
3897	Rum	EU	2971.0	RE_2023_2971	98.0	161.67	5	161.67	-8.079999999999984	121.25	165.2
137	Rum	Asien	2585.0	RE_2023_2585	182.0	222.29	0	222.29	0.0	166.72	239.1
2854	Wein	USA	1928.0	RE_2023_1928	141.0	84.27	0	84.27	0.0	63.2	90.64
8152	Champagner	EU	7226.0	RE_2023_7226	6.0	192.45	0	192.45	0.0	144.34	207.0
3203	Whisky	EU	2277.0	RE_2023_2277	161.0	141.78	0	141.78	0.0	106.34	152.5
7244	Whisky	USA	6318.0	RE_2023_6318	113.0	118.4	0	118.4	0.0	88.8	127.35
5185	Whisky	USA	4259.0	RE_2023_4259	132.0	186.0	0	186.0	0.0	139.5	200.06
593	Rum	EU	4666.0	RE_2023_4666	22.0	83.85	5	83.85	-4.189999999999998	62.89	85.68
7392	Whisky	EU	6466.0	RE_2023_6466	3.0	85.52	0	85.52	0.0	64.14	91.99
5374	Champagner	USA	4448.0	RE_2023_4448	180.0	222.43	0	222.43	0.0	166.82	239.25
9074	Rum	USA	8148.0	RE_2023_8148	166.0	131.91	0	131.91	0.0	98.93	141.88
4427	Whisky	Asien	3501.0	RE_2023_3501	153.0	112.95	0	112.95	0.0	84.71	121.49
10354	Whisky	Asien	9428.0	RE_2023_9428	215.0	96.52	0	96.52	0.0	72.39	103.82
810	Whisky	EU	8138.0	RE_2023_8138	15.0	147.33	5	147.33	-7.3700000000000045	110.5	150.54
9968	Whisky	USA	9042.0	RE_2023_9042	286.0	80.96	0	80.96	0.0	60.72	87.08
10657	Rum	EU	9731.0	RE_2023_9731	91.0	178.42	5	178.42	-8.919999999999987	133.82	182.31
2495	Whisky	Asien	1569.0	RE_2023_1569	55.0	181.48	0	181.48	0.0	136.11	195.2
2766	Whisky	USA	1840.0	RE_2023_1840	45.0	138.62	0	138.62	0.0	103.96	149.1
5370	Whisky	USA	4444.0	RE_2023_4444	65.0	150.45	0	150.45	0.0	112.84	161.82
1141	Whisky	EU	215.0	RE_2023_215	77.0	120.71	0	120.71	0.0	90.53	129.84
6237	Whisky	USA	5311.0	RE_2023_5311	272.0	123.3	0	123.3	0.0	92.48	132.62
5756	Whisky	USA	4830.0	RE_2023_4830	291.0	191.31	0	191.31	0.0	143.48	205.77
6452	Whisky	USA	5526.0	RE_2023_5526	78.0	86.35	10	86.35	-8.64	64.76	83.58
3180	Whisky	USA	2254.0	RE_2023_2254	153.0	205.94	0	205.94	0.0	154.45	221.51
9403	Whisky	USA	8477.0	RE_2023_8477	188.0	213.69	0	213.69	0.0	160.27	229.84
10799	Wein	USA	9873.0	RE_2023_9873	46.0	209.9	0	209.9	0.0	157.43	225.77
3013	Wein	USA	2087.0	RE_2023_2087	211.0	167.0	0	167.0	0.0	125.25	179.63
10040	Rum	USA	9114.0	RE_2023_9114	213.0	83.22	0	83.22	0.0	62.42	89.51
895	Whisky	EU	9498.0	RE_2023_9498	151.0	89.56	0	89.56	0.0	67.17	96.33
9147	Rum	EU	8221.0	RE_2023_8221	260.0	99.77	0	99.77	0.0	74.83	107.31
9465	Whisky	EU	8539.0	RE_2023_8539	23.0	216.15	0	216.15	0.0	162.11	232.49
272	Whisky	USA	8660.0	RE_2023_8660	79.0	187.46	0	187.46	0.0	140.6	201.63
917	Wein	EU	9850.0	RE_2023_9850	211.0	203.38	0	203.38	0.0	152.54	218.76
3061	Whisky	EU	2135.0	RE_2023_2135	231.0	161.41	0	161.41	0.0	121.06	173.61
7565	Rum	EU	6639.0	RE_2023_6639	202.0	126.61	0	126.61	0.0	94.96	136.18
9938	Wein	EU	9012.0	RE_2023_9012	259.0	180.49	0	180.49	0.0	135.37	194.14
1094	Whisky	Asien	168.0	RE_2023_168	41.0	85.88	0	85.88	0.0	64.41	92.37
8583	Wein	EU	7657.0	RE_2023_7657	78.0	186.08	5	186.08	-9.300000000000011	139.56	190.14
5453	Champagner	USA	4527.0	RE_2023_4527	117.0	209.14	0	209.14	0.0	156.85	224.95
9956	Wein	EU	9030.0	RE_2023_9030	143.0	126.68	0	126.68	0.0	95.01	136.26
9553	Whisky	EU	8627.0	RE_2023_8627	44.0	210.85	5	210.85	-10.539999999999992	158.14	215.45
8655	Whisky	Asien	7729.0	RE_2023_7729	108.0	181.98	5	181.98	-9.099999999999994	136.48	185.95
4004	Whisky	USA	3078.0	RE_2023_3078	88.0	118.16	0	118.16	0.0	88.62	127.09
3265	Whisky	Asien	2339.0	RE_2023_2339	193.0	204.89	0	204.89	0.0	153.67	220.38
4645	Whisky	EU	3719.0	RE_2023_3719	79.0	174.5	0	174.5	0.0	130.88	187.69
901	Rum	EU	9594.0	RE_2023_9594	282.0	130.67	0	130.67	0.0	98.0	140.55
6951	Whisky	USA	6025.0	RE_2023_6025	137.0	155.88	0	155.88	0.0	116.91	167.66
3933	Whisky	EU	3007.0	RE_2023_3007	73.0	177.51	5	177.51	-8.879999999999995	133.13	181.38
9251	Champagner	USA	8325.0	RE_2023_8325	208.0	156.44	5	156.44	-7.819999999999993	117.33	159.86
9644	Whisky	USA	8718.0	RE_2023_8718	146.0	179.98	0	179.98	0.0	134.98	193.59
10759	Champagner	USA	9833.0	RE_2023_9833	66.0	181.71	0	181.71	0.0	136.28	195.45
10807	Whisky	EU	9881.0	RE_2023_9881	281.0	192.74	0	192.74	0.0	144.56	207.31
6280	Whisky	Asien	5354.0	RE_2023_5354	250.0	82.6	0	82.6	0.0	61.95	88.84
2777	Champagner	Asien	1851.0	RE_2023_1851	194.0	224.1	0	224.1	0.0	168.08	241.04
670	Whisky	USA	5898.0	RE_2023_5898	79.0	101.46	0	101.46	0.0	76.1	109.13
10089	Wein	Asien	9163.0	RE_2023_9163	56.0	109.05	0	109.05	0.0	81.79	117.29
5475	Whisky	EU	4549.0	RE_2023_4549	63.0	214.69	0	214.69	0.0	161.02	230.92
3202	Wein	USA	2276.0	RE_2023_2276	100.0	98.88	0	98.88	0.0	74.16	106.36
4895	Whisky	Asien	3969.0	RE_2023_3969	293.0	126.36	0	126.36	0.0	94.77	135.91
5080	Whisky	USA	4154.0	RE_2023_4154	2.0	223.49	5	223.49	-11.170000000000016	167.62	228.37
2295	Whisky	Asien	1369.0	RE_2023_1369	282.0	173.71	5	173.71	-8.689999999999998	130.28	177.5
4972	Whisky	USA	4046.0	RE_2023_4046	228.0	178.17	0	178.17	0.0	133.63	191.64
7071	Wein	USA	6145.0	RE_2023_6145	256.0	218.69	0	218.69	0.0	164.02	235.22
4973	Wein	USA	4047.0	RE_2023_4047	248.0	196.49	0	196.49	0.0	147.37	211.34
10735	Rum	Asien	9809.0	RE_2023_9809	25.0	88.51	0	88.51	0.0	66.38	95.2
4455	Whisky	Asien	3529.0	RE_2023_3529	176.0	219.48	5	219.48	-10.969999999999999	164.61	224.27
10810	Champagner	EU	9884.0	RE_2023_9884	125.0	80.27	0	80.27	0.0	60.2	86.34
812	Whisky	USA	8170.0	RE_2023_8170	231.0	132.15	0	132.15	0.0	99.11	142.14
7841	Rum	EU	6915.0	RE_2023_6915	269.0	200.94	0	200.94	0.0	150.7	216.13
2022	Wein	EU	1096.0	RE_2023_1096	255.0	95.26	0	95.26	0.0	71.45	102.46
1556	Rum	Asien	630.0	RE_2023_630	188.0	155.93	5	155.93	-7.800000000000011	116.95	159.33
5725	Whisky	EU	4799.0	RE_2023_4799	171.0	198.78	0	198.78	0.0	149.08	213.81
4795	Wein	USA	3869.0	RE_2023_3869	27.0	126.25	0	126.25	0.0	94.69	135.79
9472	Whisky	EU	8546.0	RE_2023_8546	208.0	212.32	5	212.32	-10.620000000000005	159.24	216.95
165	Whisky	EU	3845.0	RE_2023_3845	255.0	183.28	0	183.28	0.0	137.46	197.14
7913	Rum	Asien	6987.0	RE_2023_6987	257.0	96.87	0	96.87	0.0	72.65	104.19
7952	Wein	Asien	7026.0	RE_2023_7026	270.0	112.48	0	112.48	0.0	84.36	120.98
5932	Wein	USA	5006.0	RE_2023_5006	37.0	132.36	0	132.36	0.0	99.27	142.37
3199	Whisky	USA	2273.0	RE_2023_2273	295.0	183.64	0	183.64	0.0	137.73	197.52
1957	Whisky	EU	1031.0	RE_2023_1031	199.0	159.33	0	159.33	0.0	119.5	171.38
5380	Champagner	EU	4454.0	RE_2023_4454	289.0	83.36	0	83.36	0.0	62.52	89.66
2096	Wein	EU	1170.0	RE_2023_1170	188.0	213.32	0	213.32	0.0	159.99	229.45
5821	Whisky	USA	4895.0	RE_2023_4895	229.0	117.16	0	117.16	0.0	87.87	126.02
6406	Whisky	Asien	5480.0	RE_2023_5480	67.0	220.78	0	220.78	0.0	165.58	237.47
268	Whisky	EU	8480.0	RE_2023_8480	17.0	91.53	5	91.53	-4.259999999999991	68.65	93.52
2791	Whisky	USA	1865.0	RE_2023_1865	276.0	204.51	0	204.51	0.0	153.38	219.97
8102	Whisky	USA	7176.0	RE_2023_7176	16.0	131.55	0	131.55	0.0	98.66	141.5
1821	Wein	EU	895.0	RE_2023_895	132.0	215.51	0	215.51	0.0	161.63	231.8
1534	Rum	USA	608.0	RE_2023_608	65.0	224.11	0	224.11	0.0	168.08	241.05
1269	Wein	EU	343.0	RE_2023_343	7.0	145.93	0	145.93	0.0	109.45	156.96
4968	Rum	USA	4042.0	RE_2023_4042	35.0	87.92	0	87.92	0.0	65.94	94.57
3613	Champagner	EU	2687.0	RE_2023_2687	123.0	223.72	0	223.72	0.0	167.79	240.63
9357	Whisky	EU	8431.0	RE_2023_8431	161.0	197.25	10	197.25	-19.72999999999999	147.94	190.94
2168	Whisky	EU	1242.0	RE_2023_1242	23.0	93.23	0	93.23	0.0	69.92	100.28
1106	Whisky	USA	180.0	RE_2023_180	36.0	167.13	0	167.13	0.0	125.35	179.77
1387	Whisky	USA	461.0	RE_2023_461	142.0	188.84	0	188.84	0.0	141.63	203.12
7873	Rum	EU	6947.0	RE_2023_6947	227.0	130.39	0	130.39	0.0	97.79	140.25
5461	Rum	EU	4535.0	RE_2023_4535	195.0	111.08	0	111.08	0.0	83.31	119.48
72	Whisky		10078.0		54.0		5		-4.820000000000007		98.56
6265	Whisky	USA	5339.0	RE_2023_5339	165.0	104.44	0	104.44	0.0	78.33	112.34
10794	Whisky	EU	9868.0	RE_2023_9868	283.0	91.09	0	91.09	0.0	68.32	97.98
1583	Whisky	USA	657.0	RE_2023_657	158.0	184.5	0	184.5	0.0	138.38	198.45
10637	Wein	Asien	9711.0	RE_2023_9711	45.0	185.88	5	185.88	-9.289999999999992	139.41	189.94
6896	Rum	Asien	5970.0	RE_2023_5970	262.0	184.12	5	184.12	-9.210000000000008	138.09	188.13
1678	Whisky	EU	752.0	RE_2023_752	45.0	202.55	5	202.55	-10.130000000000024	151.91	206.97
3255	Whisky	EU	2329.0	RE_2023_2329	65.0	166.58	5	166.58	-8.330000000000013	124.94	170.21
5931	Whisky	USA	5005.0	RE_2023_5005	62.0	142.99	0	142.99	0.0	107.24	153.8
3964	Rum	Asien	3038.0	RE_2023_3038	234.0	158.24	5	158.24	-7.909999999999997	118.68	161.69
9079	Rum	USA	8153.0	RE_2023_8153	273.0	164.46	0	164.46	0.0	123.34	176.89
4977	Whisky	USA	4051.0	RE_2023_4051	287.0	154.0	0	154.0	0.0	115.5	165.64
4257	Wein	EU	3331.0	RE_2023_3331	259.0	203.41	0	203.41	0.0	152.56	218.79
8111	Whisky	EU	7185.0	RE_2023_7185	94.0	143.97	0	143.97	0.0	107.98	154.85
366	Rum	USA	1034.0	RE_2023_1034	29.0	114.38	5	114.38	-5.719999999999999	85.78	116.87
7684	Whisky	EU	6758.0	RE_2023_6758	209.0	223.22	0	223.22	0.0	167.42	240.1
10062	Whisky	EU	9136.0	RE_2023_9136	221.0	93.11	0	93.11	0.0	69.83	100.15
3228	Wein	EU	2302.0	RE_2023_2302	38.0	92.45	0	92.45	0.0	69.34	99.44
3671	Whisky	Asien	2745.0	RE_2023_2745	163.0	181.38	0	181.38	0.0	136.04	195.09
10229	Rum	EU	9303.0	RE_2023_9303	62.0	229.91	0	229.91	0.0	172.43	247.29
5222	Whisky	USA	4296.0	RE_2023_4296	20.0	208.12	0	208.12	0.0	156.09	223.85
6543	Whisky	EU	5617.0	RE_2023_5617	208.0	218.52	0	218.52	0.0	163.89	235.04
9607	Whisky	Asien	8681.0	RE_2023_8681	234.0	214.58	0	214.58	0.0	160.94	230.8
9308	Whisky	USA	8382.0	RE_2023_8382	17.0	168.51	0	168.51	0.0	126.38	181.25
3728	Whisky	EU	2802.0	RE_2023_2802	246.0	140.43	5	140.43	-7.02000000000001	105.32	143.5
2463	Whisky	USA	1537.0	RE_2023_1537	219.0	163.94	5	163.94	-8.199999999999989	122.96	167.51
10704	Champagner	EU	9778.0	RE_2023_9778	66.0	156.05	0	156.05	0.0	117.04	167.85
6654	Whisky	USA	5728.0	RE_2023_5728	266.0	111.28	5	111.28	-5.560000000000002	83.46	113.71
5686	Rum	USA	4760.0	RE_2023_4760	236.0	208.57	0	208.57	0.0	156.43	224.34
4530	Whisky	EU	3604.0	RE_2023_3604	236.0	100.49	5	100.49	-5.019999999999996	75.37	102.69
5086	Whisky	EU	4160.0	RE_2023_4160	276.0	221.3	0	221.3	0.0	165.98	238.03
2820	Wein	EU	1894.0	RE_2023_1894	188.0	192.35	0	192.35	0.0	144.26	206.89
4007	Wein	EU	3081.0	RE_2023_3081	236.0	137.68	0	137.68	0.0	103.26	148.09
10005	Whisky	EU	9079.0	RE_2023_9079	46.0	90.58	0	90.58	0.0	67.94	97.43
6567	Whisky	EU	5641.0	RE_2023_5641	111.0	173.17	0	173.17	0.0	129.88	186.26
7738	Rum	USA	6812.0	RE_2023_6812	171.0	110.49	0	110.49	0.0	82.87	118.84
1915	Whisky	Asien	989.0	RE_2023_989	254.0	177.38	0	177.38	0.0	133.04	190.79
8067	Wein	USA	7141.0	RE_2023_7141	223.0	136.5	0	136.5	0.0	102.38	146.82
6992	Whisky	Asien	6066.0	RE_2023_6066	47.0	110.55	0	110.55	0.0	82.91	118.91
4662	Rum	Asien	3736.0	RE_2023_3736	177.0	106.38	0	106.38	0.0	79.78	114.42
8987	Wein	EU	8061.0	RE_2023_8061	26.0	130.83	0	130.83	0.0	98.12	140.72
8878	Wein	Asien	7952.0	RE_2023_7952	63.0	129.19	0	129.19	0.0	96.89	138.96
8411	Whisky	USA	7485.0	RE_2023_7485	70.0	144.02	0	144.02	0.0	108.02	154.91
8313	Whisky	EU	7387.0	RE_2023_7387	221.0	184.6	0	184.6	0.0	138.45	198.56
3899	Whisky	USA	2973.0	RE_2023_2973	59.0	146.48	0	146.48	0.0	109.86	157.55
10191	Whisky	EU	9265.0	RE_2023_9265	271.0	195.06	5	195.06	-9.75	146.3	199.32
4218	Whisky	EU	3292.0	RE_2023_3292	299.0	122.59	0	122.59	0.0	91.94	131.86
7598	Whisky	USA	6672.0	RE_2023_6672	63.0	176.41	0	176.41	0.0	132.31	189.75
2391	Wein	USA	1465.0	RE_2023_1465	4.0	184.21	0	184.21	0.0	138.16	198.14
6629	Whisky	USA	5703.0	RE_2023_5703	114.0	200.55	0	200.55	0.0	150.41	215.71
2193	Champagner	EU	1267.0	RE_2023_1267	110.0	123.51	0	123.51	0.0	92.63	132.85
1030	Whisky	USA	104.0	RE_2023_104	99.0	110.65	0	110.65	0.0	82.99	119.02
7479	Whisky	USA	6553.0	RE_2023_6553	42.0	129.11	10	129.11	-12.91000000000001	96.83	124.98
5287	Whisky	Asien	4361.0	RE_2023_4361	197.0	165.36	0	165.36	0.0	124.02	177.86
8915	Rum	USA	7989.0	RE_2023_7989	101.0	85.61	0	85.61	0.0	64.21	92.08
7918	Whisky	EU	6992.0	RE_2023_6992	24.0	162.26	0	162.26	0.0	121.7	174.53
3912	Wein	USA	2986.0	RE_2023_2986	32.0	195.86	0	195.86	0.0	146.9	210.67
3279	Wein	Asien	2353.0	RE_2023_2353	15.0	208.36	0	208.36	0.0	156.27	224.11
4423	Whisky	EU	3497.0	RE_2023_3497	145.0	223.9	0	223.9	0.0	167.92	240.83
7368	Whisky	EU	6442.0	RE_2023_6442	132.0	130.75	0	130.75	0.0	98.06	140.63
6221	Champagner	Asien	5295.0	RE_2023_5295	3.0	140.84	0	140.84	0.0	105.63	151.49
4637	Wein	USA	3711.0	RE_2023_3711	44.0	197.95	0	197.95	0.0	148.46	212.92
5625	Whisky	Asien	4699.0	RE_2023_4699	152.0	122.57	0	122.57	0.0	91.93	131.84
6160	Wein	USA	5234.0	RE_2023_5234	9.0	136.04	0	136.04	0.0	102.03	146.32
6620	Wein	USA	5694.0	RE_2023_5694	20.0	122.48	0	122.48	0.0	91.86	131.74
9758	Whisky	EU	8832.0	RE_2023_8832	195.0	104.36	0	104.36	0.0	78.27	112.25
149	Whisky	EU	3125.0	RE_2023_3125	14.0	100.73	0	100.73	0.0	75.55	108.35
5169	Wein	USA	4243.0	RE_2023_4243	129.0	186.54	0	186.54	0.0	139.9	200.64
3855	Whisky	Asien	2929.0	RE_2023_2929	14.0	211.34	0	211.34	0.0	158.5	227.32
5455	Whisky	EU	4529.0	RE_2023_4529	93.0	153.01	5	153.01	-7.649999999999977	114.76	156.35
6608	Whisky	EU	5682.0	RE_2023_5682	249.0	165.56	0	165.56	0.0	124.17	178.08
7754	Whisky	EU	6828.0	RE_2023_6828	231.0	84.05	0	84.05	0.0	63.04	90.4
7729	Wein	EU	6803.0	RE_2023_6803	219.0	151.49	0	151.49	0.0	113.62	162.94
9583	Whisky	USA	8657.0	RE_2023_8657	124.0	175.77	0	175.77	0.0	131.83	189.06
4	NaN	USA	10017.0	RE_2023_10017	61.0	184.3	0	184.3	0.0	138.23	198.23
3582	Whisky	USA	2656.0	RE_2023_2656	40.0	92.11	0	92.11	0.0	69.08	99.07
1950	Wein	USA	1024.0	RE_2023_1024	214.0	179.05	0	179.05	0.0	134.29	192.59
8208	Champagner	EU	7282.0	RE_2023_7282	50.0	88.69	0	88.69	0.0	66.52	95.39
3231	Wein	USA	2305.0	RE_2023_2305	199.0	116.66	5	116.66	-5.829999999999998	87.5	119.21
10546	Whisky	USA	9620.0	RE_2023_9620	74.0	93.96	0	93.96	0.0	70.47	101.06
6997	Champagner	EU	6071.0	RE_2023_6071	52.0	152.86	0	152.86	0.0	114.65	164.42
2238	Whisky	Asien	1312.0	RE_2023_1312	207.0	87.04	10	87.04	-8.700000000000003	65.28	84.26
9281	Whisky	EU	8355.0	RE_2023_8355	265.0	180.44	0	180.44	0.0	135.33	194.08
4239	Wein	EU	3313.0	RE_2023_3313	75.0	220.84	0	220.84	0.0	165.63	237.54
7234	Wein	USA	6308.0	RE_2023_6308	120.0	196.99	5	196.99	-9.850000000000023	147.74	201.29
8343	Champagner	EU	7417.0	RE_2023_7417	129.0	177.9	0	177.9	0.0	133.43	191.35
795	Whisky	Asien	7898.0	RE_2023_7898	72.0	146.27	0	146.27	0.0	109.7	157.33
10376	Whisky	USA	9450.0	RE_2023_9450	281.0	161.34	0	161.34	0.0	121.0	173.54
5462	Whisky	Asien	4536.0	RE_2023_4536	9.0	100.0	0	100.0	0.0	75.0	107.56
8737	Whisky	EU	7811.0	RE_2023_7811	173.0	181.78	0	181.78	0.0	136.34	195.52
6822	Whisky	USA	5896.0	RE_2023_5896	14.0	150.42	10	150.42	-15.039999999999992	112.82	145.61
9386	Whisky	EU	8460.0	RE_2023_8460	154.0	90.71	0	90.71	0.0	68.03	97.57
8435	Wein	EU	7509.0	RE_2023_7509	235.0	203.0	0	203.0	0.0	152.25	218.35
4928	Whisky	USA	4002.0	RE_2023_4002	170.0	123.61	0	123.61	0.0	92.71	132.95
66	Whisky	Asien	10004.0		54.0	148.21	5	148.21	-7.409999999999997	111.16	151.44
7586	Wein	EU	6660.0	RE_2023_6660	126.0	97.53	10	97.53	-9.75	73.15	94.42
3806	Wein	EU	2880.0	RE_2023_2880	181.0	227.36	5	227.36	-11.370000000000005	170.52	232.32
9932	Whisky	EU	9006.0	RE_2023_9006	138.0	164.35	0	164.35	0.0	123.26	176.77
10521	Champagner	Asien	9595.0	RE_2023_9595	234.0	207.78	0	207.78	0.0	155.84	223.49
4406	Whisky	EU	3480.0	RE_2023_3480	52.0	84.53	0	84.53	0.0	63.4	90.92
2764	Whisky	EU	1838.0	RE_2023_1838	219.0	119.72	0	119.72	0.0	89.79	128.77
7723	Wein	EU	6797.0	RE_2023_6797	262.0	189.36	0	189.36	0.0	142.02	203.68
4956	Rum	EU	4030.0	RE_2023_4030	51.0	168.14	0	168.14	0.0	126.1	180.85
314	Whisky	USA	202.0	RE_2023_202	24.0	128.31	0	128.31	0.0	96.23	138.01
10002	Wein	Asien	9076.0	RE_2023_9076	208.0	218.44	0	218.44	0.0	163.83	234.95
4869	Whisky	EU	3943.0	RE_2023_3943	236.0	124.04	0	124.04	0.0	93.03	133.42
7094	Whisky	EU	6168.0	RE_2023_6168	95.0	167.91	0	167.91	0.0	125.93	180.6
908	Whisky	EU	9706.0	RE_2023_9706	100.0	167.81	0	167.81	0.0	125.86	180.5
2570	Whisky	EU	1644.0	RE_2023_1644	184.0	165.25	0	165.25	0.0	123.94	177.74
5539	Whisky	USA	4613.0	RE_2023_4613	38.0	132.71	5	132.71	-6.640000000000015	99.53	135.6
9321	Wein	EU	8395.0	RE_2023_8395	127.0	144.47	0	144.47	0.0	108.35	155.39
3188	Whisky	EU	2262.0	RE_2023_2262	250.0	116.7	0	116.7	0.0	87.52	125.52
2156	Whisky	EU	1230.0	RE_2023_1230	252.0	186.28	0	186.28	0.0	139.71	200.36
7172	Whisky	EU	6246.0	RE_2023_6246	241.0	213.4	0	213.4	0.0	160.05	229.53
5235	Wein	USA	4309.0	RE_2023_4309	113.0	112.15	0	112.15	0.0	84.11	120.63
2635	Wein	EU	1709.0	RE_2023_1709	74.0	128.32	0	128.32	0.0	96.24	138.02
10301	Whisky	EU	9375.0	RE_2023_9375	143.0	138.7	0	138.7	0.0	104.02	149.19
2321	Whisky	USA	1395.0	RE_2023_1395	120.0	176.96	0	176.96	0.0	132.72	190.34
1631	Rum	USA	705.0	RE_2023_705	46.0	126.51	0	126.51	0.0	94.88	136.07
10738	Wein	EU	9812.0	RE_2023_9812	155.0	132.67	0	132.67	0.0	99.5	142.7
7519	Whisky	USA	6593.0	RE_2023_6593	222.0	85.4	0	85.4	0.0	64.05	91.86
8636	Wein	Asien	7710.0	RE_2023_7710	162.0	146.87	0	146.87	0.0	110.15	157.97
6354	Wein	USA	5428.0	RE_2023_5428	144.0	220.77	5	220.77	-11.04000000000002	165.58	225.59
10464	Wein	EU	9538.0	RE_2023_9538	165.0	152.7	0	152.7	0.0	114.52	164.24
7403	Whisky	EU	6477.0	RE_2023_6477	51.0	101.55	5	101.55	-5.079999999999998	76.16	103.76
5454	Champagner	USA	4528.0	RE_2023_4528	78.0	122.15	0	122.15	0.0	91.61	131.38
9672	Wein	EU	8746.0	RE_2023_8746	263.0	89.13	0	89.13	0.0	66.85	95.87
2192	Rum	Asien	1266.0	RE_2023_1266	127.0	152.05	0	152.05	0.0	114.04	163.54
8734	Rum	Asien	7808.0	RE_2023_7808	257.0	165.14	0	165.14	0.0	123.85	177.62
9659	Whisky	USA	8733.0	RE_2023_8733	141.0	206.39	0	206.39	0.0	154.79	221.99
3996	Champagner	USA	3070.0	RE_2023_3070	74.0	170.17	0	170.17	0.0	127.63	183.03
2808	Rum	EU	1882.0	RE_2023_1882	55.0	202.43	5	202.43	-10.120000000000005	151.82	206.85
10273	Champagner	Asien	9347.0	RE_2023_9347	275.0	99.05	0	99.05	0.0	74.29	106.54
7198	Whisky	Asien	6272.0	RE_2023_6272	274.0	196.44	0	196.44	0.0	147.33	211.29
5423	Whisky	EU	4497.0	RE_2023_4497	78.0	179.83	0	179.83	0.0	134.87	193.43
9864	Whisky	Asien	8938.0	RE_2023_8938	231.0	88.86	5	88.86	-4.439999999999998	66.64	90.8
10201	Rum	Asien	9275.0	RE_2023_9275	185.0	139.87	0	139.87	0.0	104.9	150.44
1575	Whisky	EU	649.0	RE_2023_649	175.0	173.02	0	173.02	0.0	129.77	186.1
2501	Wein	Asien	1575.0	RE_2023_1575	229.0	184.46	0	184.46	0.0	138.34	198.41
5882	Whisky	EU	4956.0	RE_2023_4956	136.0	136.44	0	136.44	0.0	102.33	146.75
3217	Whisky	EU	2291.0	RE_2023_2291	244.0	148.27	0	148.27	0.0	111.2	159.48
9438	Wein	USA	8512.0	RE_2023_8512	140.0	175.34	0	175.34	0.0	131.5	188.6
5617	Rum	EU	4691.0	RE_2023_4691	120.0	227.82	0	227.82	0.0	170.86	245.04
7253	Champagner	USA	6327.0	RE_2023_6327	253.0	122.9	0	122.9	0.0	92.18	132.19
6498	Whisky	EU	5572.0	RE_2023_5572	292.0	91.61	0	91.61	0.0	68.71	98.54
3205	Wein	Asien	2279.0	RE_2023_2279	263.0	132.58	0	132.58	0.0	99.44	142.6
3485	Wein	USA	2559.0	RE_2023_2559	78.0	176.94	0	176.94	0.0	132.7	190.32
10392	Wein	EU	9466.0	RE_2023_9466	239.0	168.54	0	168.54	0.0	126.4	181.28
6693	Champagner	Asien	5767.0	RE_2023_5767	246.0	164.45	0	164.45	0.0	123.34	176.88
2833	Whisky	USA	1907.0	RE_2023_1907	284.0	129.56	0	129.56	0.0	97.17	139.35
5569	Whisky	EU	4643.0	RE_2023_4643	38.0	219.83	0	219.83	0.0	164.87	236.45
7771	Wein	Asien	6845.0	RE_2023_6845	255.0	225.09	0	225.09	0.0	168.82	242.11
1101	Wein	EU	175.0	RE_2023_175	3.0	83.22	0	83.22	0.0	62.42	89.51
9740	Whisky	EU	8814.0	RE_2023_8814	290.0	190.88	0	190.88	0.0	143.16	205.31
8209	Whisky	Asien	7283.0	RE_2023_7283	9.0	150.7	0	150.7	0.0	113.02	162.09
9484	Wein	EU	8558.0	RE_2023_8558	176.0	176.68	0	176.68	0.0	132.51	190.04
4329	Whisky	EU	3403.0	RE_2023_3403	297.0	210.69	5	210.69	-10.530000000000001	158.02	215.29
3364	Whisky	EU	2438.0	RE_2023_2438	65.0	221.93	0	221.93	0.0	166.45	238.71
10633	Whisky	EU	9707.0	RE_2023_9707	3.0	207.69	0	207.69	0.0	155.77	223.39
4264	Whisky	EU	3338.0	RE_2023_3338	16.0	218.51	0	218.51	0.0	163.88	235.03
5929	Whisky	EU	5003.0	RE_2023_5003	184.0	168.08	0	168.08	0.0	126.06	180.79
